id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
49997369;Kala Villa, Ericeira, Mafra !New!;46445798;Joana;Mafra;Santo Isidoro;38.988.697;-9.360.258;Entire home/apt;169;5;0;;;9;78;0;114424/AL
50001797;Spacious Apartment T3 near Beach (10 min by walk);331964495;Emilia;Cascais;Cascais e Estoril;3.870.027;-938.245;Entire home/apt;59;4;6;30.08.2021;02. Sep;2;0;6;861407/AL
50002433;Flat lisbon;356690469;Tania;Lisboa;So Vicente;3.872.085;-912.748;Entire home/apt;50;2;0;;;1;365;0;12345/AL
50006809;Lisbon Castle view apartment with French terrace;126665180;Abu;Lisboa;Arroios;3.872.094;-913.813;Entire home/apt;58;1;8;30.08.2021;Feb 31;14;356;8;80607/AL
50007509;Central, Charming and Amazing View;47089360;Maria;Lisboa;Estrela;3.871.276;-915.708;Entire home/apt;132;3;0;;;1;335;0;65992/AL
50008427;Pateo Estoril - Casa Azarujinha;87551314;Joana;Cascais;Cascais e Estoril;3.870.445;-939.239;Entire home/apt;68;5;3;22.08.2021;Jan 18;6;328;3;26338/AL
50011015;Ocean's House;246074541;Gonçalo;Cascais;Carcavelos e Parede;3.868.771;-935.175;Entire home/apt;240;4;2;10.06.2021;Jan 28;6;350;2;102549/AL
50017327;Pátio Vilareto - Villa Fernanda T1;403410644;Rui;Cascais;So Domingos de Rana;38.714.481;-9.346.964;Entire home/apt;100;3;11;20.08.2021;04. Dez;3;219;11;118178/AL
50020965;Twin Room in Lisbon city center, Saldanha station;242050985;Flavio;Lisboa;Arroios;3.873.122;-913.788;Private room;28;1;8;21.08.2021;8;17;157;8;91919/AL
50021533;New! Nomad Dreams Apartment in Historic Cascais;397042917;Veronika;Cascais;Cascais e Estoril;38.697.704;-942.097;Entire home/apt;139;3;5;07.09.2021;5;1;343;5;118415/AL
50022333;Cascais Ocean View;403452931;Sandra;Cascais;Cascais e Estoril;38.704.685;-9.436.815;Entire home/apt;89;7;1;08.08.2021;0.75;1;272;1;25817/AL
50025315;Lisbon River and Castle View Apartment 4;10058743;Rentportugal;Lisboa;Santo Antnio;3.871.554;-914.363;Entire home/apt;70;2;6;11.09.2021;Mrz 40;14;254;6;87063/AL
50026631;LISBOA DUPLO 4;215183336;Theorynomad ROOMS;Lisboa;Areeiro;3.874.365;-914.174;Private room;25;1;1;25.06.2021;0.36;8;11;1;103254/AL
50027781;Vacaciones en la maravillosa villa de Cascais;47009503;Eddy;Cascais;Cascais e Estoril;386.971;-943.797;Entire home/apt;190;3;0;;;3;165;0;05678/AL
50030444;T3 IN THE CENTRE OF PRINCIPE REAL W/ TERRACE;73610440;Eduarda;Lisboa;Misericrdia;3.871.499;-915.179;Entire home/apt;90;3;2;10.07.2021;0.63;3;151;2;35112/AL
50030961;COZY T1 IN THE MIDDLE OF PRINCIPE REAL;73610440;Eduarda;Lisboa;Misericrdia;3.871.381;-914.997;Entire home/apt;55;7;2;12.07.2021;0.61;3;142;2;35111/AL
50033277;Apartamento encantador,com piscina e ginásio;403544240;Nilton;Odivelas;Odivelas;3.879.483;-917.609;Entire home/apt;100;15;0;;;1;365;0;Exempt
50042879;Barril House -Ericeira;186818719;João;Mafra;Encarnao;3.904.795;-939.889;Entire home/apt;54;3;7;31.08.2021;Feb 56;1;269;7;114248/AL
50046886;Estoril Seaside Studio;208283684;Andreia E António;Cascais;Cascais e Estoril;38.699.379;-9.382.126;Entire home/apt;49;3;2;27.08.2021;01. Feb;1;78;2;116983/AL
50047735;Large Room  in the Center of the City;360227042;Daniela;Lisboa;Santo Antnio;3.872.693;-91.451;Private room;22;14;1;15.08.2021;0.91;24;0;1;76660/AL
50047783;Villa Ita - 7th Room villa & Pool;403672237;Nuno;Sintra;Colares;3.879.432;-946.675;Entire home/apt;450;4;4;14.09.2021;Feb 93;1;285;4;115937/AL
50049568;Home@ Ribeira w.Terrace, Sunset/Seaview Balcony;80683951;Katarina;Mafra;Santo Isidoro;3.899.575;-9.412.612;Entire home/apt;219;7;1;24.08.2021;1;1;60;1;118542/AL
50052666;Pateo Estoril - Casa Tamariz;87551314;Joana;Cascais;Cascais e Estoril;3.870.589;-939.213;Entire home/apt;59;5;2;19.06.2021;2;6;352;2;26338/AL
50052828;Easy connection to lisbon and airport;403720454;Paulo;Odivelas;Pvoa de Santo Adrio e Olival de Basto;38.800.648;-9.159.561;Entire home/apt;51;3;1;30.06.2021;0.38;1;361;1;85323/AL
50052917;Pateo Estoril - Casa Poça;87551314;Joana;Cascais;Cascais e Estoril;3.870.465;-939.059;Entire home/apt;69;5;3;25.08.2021;Feb 20;6;258;3;26338/AL
50053033;Pateo Estoril - Casa Alcatruz;87551314;Joana;Cascais;Cascais e Estoril;3.870.696;-939.025;Entire home/apt;59;5;3;15.08.2021;Feb 20;6;347;3;26338/AL
50053741;"""Quarto privado, 5 min do Centro/Praia de Cascais";289772682;Claudia;Cascais;Cascais e Estoril;3.871.064;-941.473;Private room;35;1;10;01.07.2021;Feb 70;1;3;10;Exempt
50059483;The CREATIVE nest - Avencas Beach & Garden;1852351;Dilma;Cascais;Carcavelos e Parede;38.689;-935.929;Private room;50;4;1;02.08.2021;0.65;5;0;1;70743/AL
50064431;Lovely Comfortable double room Central Lisbon;390509061;Abu;Lisboa;Santo Antnio;3.872.423;-914.525;Private room;35;1;16;11.09.2021;6.00;3;352;16;63821
50076479;Bairro Alto Dream Apartment;65122532;Alexandra;Lisboa;Misericrdia;38.710.934;-914.754;Entire home/apt;102;2;17;12.09.2021;Apr 77;15;144;17;46472/AL
50079726;N°10 ORIENTE DNA ORANGE VIEW APT 10 By W2lx;15262500;Andre And Diogo;Lisboa;Parque das Naes;3.877.377;-909.902;Entire home/apt;54;7;4;23.08.2021;02. Nov;16;334;4;117036/AL
50080331;Suite Terrace in Calçada da Estrela;14317794;Bernardo E Ana Rita;Lisboa;Estrela;3.871.141;-915.381;Entire home/apt;101;3;1;26.06.2021;0.36;18;235;1;20063/AL
50080541;Beautiful Belém Studio for 2;221880099;Goodplace;Lisboa;Belm;3.869.368;-921.257;Entire home/apt;67;1;4;10.08.2021;4;31;356;4;23951/AL
50082229;Heart of BAIXA/P.COMERCIO ♥ Spacious ♥ Stylish 1d;1029524;Luis;Lisboa;Santa Maria Maior;38.709.343;-9.136.905;Entire home/apt;76;3;14;06.09.2021;Jul 24;17;313;14;104909/AL
50082253;Heart of BAIXA/P.COMERCIO ♥ Spacious ♥ Friendly 1e;1029524;Luis;Lisboa;Santa Maria Maior;38.709.343;-9.136.905;Entire home/apt;70;2;13;06.07.2021;Jul 80;17;304;13;104910/AL
50082599;House with 4 bedrooms in Ericeira, with wonderful sea view, private pool, furnished terrace - 500 m from the beach;159580021;Loic, Estelle & Co;Mafra;Ericeira;3.895.483;-941.519;Entire home/apt;328;1;0;;;5;364;0;30108/AL
50088671;Pateo Estoril - Villa;87551314;Joana;Cascais;Cascais e Estoril;3.870.423;-939.192;Entire home/apt;400;5;0;;;6;140;0;26338/AL
50095451;Casa Bela (Seixal- Lourinhã);63787540;Antonio Julio;Lourinh;Lourinh e Atalaia;392.609;-932.572;Entire home/apt;65;5;0;;;2;365;0;38455/AL
50097766;Um lugar para relaxar... piscina, praia, wifi;2017781;Natalia;Sintra;Colares;3.882.194;-946.277;Entire home/apt;450;7;0;;;1;37;0;10668/AL
50099746;THREE MUSKETEERS SHARED ROOM 203;241336047;Dawa;Lisboa;Arroios;3.872.436;-91.353;Shared room;15;1;4;22.08.2021;Jan 45;7;103;4;17302
50100278;Pátio Vilareto - Villa Adélia T1;403410644;Rui;Cascais;So Domingos de Rana;38.714.481;-9.346.964;Entire home/apt;80;3;13;14.07.2021;Apr 76;3;215;13;118178/AL
50101128;Pátio Vilareto - Villa Clara T2;403410644;Rui;Cascais;So Domingos de Rana;3.871.419;-934.585;Entire home/apt;135;3;4;29.08.2021;Mrz 75;3;109;4;118178/AL
50101637;Your nook in Lisbon;71506208;Carolina;Lisboa;Misericrdia;38.715.252;-9.153.107;Entire home/apt;32;1;5;10.06.2021;Jan 81;3;335;5;29958/AL
50102318;Centro da cidade, Rua típica florida- rua verde);20507987;José;Lisboa;Misericrdia;38.708.649;-9.152.115;Entire home/apt;85;29;1;25.07.2021;0.56;7;138;1;13894/AL
50102588;theguesthouse > Country House #03;79740241;Luís;Sintra;Colares;3.881.891;-946.188;Entire home/apt;100;3;0;;;6;238;0;87261/AL
50102707;Maria Alice's Apartment - Room 2 with balcony;210722688;Filipa;Lisboa;Arroios;3.872.369;-913.385;Private room;15;4;4;25.06.2021;Feb 22;7;0;4;68898/AL
50103053;Maria Alice's Apartment - Room 3 with Balcony;210722688;Filipa;Lisboa;Arroios;3.872.498;-913.239;Private room;21;4;6;22.07.2021;Apr 74;7;0;6;68898/AL
50103184;Maria Alice's Apartment - Room w/ private bathroom;210722688;Filipa;Lisboa;Arroios;3.872.485;-913.274;Private room;20;4;4;24.08.2021;Mrz 43;7;0;4;68898/AL
50108066;Highly Room in the Center of the City;360227042;Daniela;Lisboa;Santo Antnio;3.872.702;-914.638;Private room;21;14;1;01.09.2021;1;24;0;1;76663/AL
50108314;Power Room in the Center of the City;360227042;Daniela;Lisboa;Santo Antnio;3.872.486;-914.539;Private room;23;14;0;;;24;0;0;87158/AL
50108963;Stronger Room in the Center of the City;360227042;Daniela;Lisboa;Santo Antnio;3.872.713;-91.466;Private room;21;14;1;10.08.2021;0.79;24;0;1;87158/AL
50110307;theguesthouse > Country House #01;79740241;Luís;Sintra;Colares;3.881.849;-945.999;Entire home/apt;309;4;1;14.08.2021;0.88;6;347;1;87261/AL
50112272;Apartment in Old Town;402884072;Lx;Lisboa;Misericrdia;3.870.987;-914.929;Private room;86;3;0;;;4;349;0;36810/AL
50112765;Open Space,, 250m from Rossio R/C;20507987;José;Lisboa;Arroios;3.871.644;-913.765;Entire home/apt;50;6;3;08.07.2021;02. Mai;7;203;3;13891
50112862;theguesthouse > Country House;79740241;Luís;Sintra;Colares;3.881.869;-945.976;Entire home/apt;320;4;2;31.07.2021;01. Nov;6;347;2;87261/AL
50113089;Apart. 3E, Heart of the city, 250m from Rossio;20507987;José;Lisboa;Santa Maria Maior;3.871.489;-9.139;Entire home/apt;50;6;1;31.07.2021;0.63;7;262;1;29374
50116317;BR Guest House;204237843;Liana;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;388.025;-937.906;Entire home/apt;270;1;3;05.06.2021;0.87;4;363;3;9,996E+12
50122443;São Bento Terrace Apartment for 4;346287553;Ines;Lisboa;Misericrdia;3.871.409;-915.217;Entire home/apt;100;3;3;09.08.2021;Jan 67;2;264;3;56535/AL
50122452;Lovely bright apartment with private pateo!;404443007;Rebecca;Lisboa;Santa Maria Maior;3.871.399;-913.589;Entire home/apt;140;2;2;19.08.2021;0.88;4;345;2;80417/AL
50123062;Charming centrally located apartment in Lisbon;404443007;Rebecca;Lisboa;Santa Maria Maior;3.871.451;-913.615;Entire home/apt;95;2;3;06.08.2021;01. Feb;4;356;3;80408/AL
50123178;Luxury cosy apartment in the city centre.;404443007;Rebecca;Lisboa;Santa Maria Maior;3.871.347;-913.576;Entire home/apt;125;2;0;;;4;357;0;80414/AL
50123321;Bright and modern Loft;404443007;Rebecca;Lisboa;Santa Maria Maior;387.128;-913.572;Entire home/apt;125;2;0;;;4;354;0;80471/AL
50124239;WAM Silver Coast Heights M;382811716;Natercia;Lourinh;Lourinh e Atalaia;3.925.337;-933.303;Entire home/apt;220;7;2;07.08.2021;2;4;258;2;4368/AL
50124647;STUDIO FLAT IN LISBON CITY CENTER, NEXT TO STATION;242050985;Flavio;Lisboa;Santo Antnio;3.872.286;-914.284;Entire home/apt;46;1;12;10.07.2021;Jun 32;17;164;12;Exempt
50125929;NEW - Refurbished Old Charming Apartment by Chiado;780618;Alexandre And Carolina;Lisboa;Misericrdia;3.870.981;-914.925;Entire home/apt;70;3;10;28.08.2021;Mrz 57;4;227;10;79878/AL
50126404;A/C + Central location + Free Airport Pickup;97464503;Alex;Lisboa;So Vicente;3.871.638;-912.118;Entire home/apt;46;3;4;04.06.2021;02. Nov;2;169;4;82649/AL
50131459;Private Room in 2 Bedroom Apartment;208662701;Silvia;Cascais;Cascais e Estoril;3.870.721;-938.341;Private room;20;3;1;15.08.2021;0.91;1;307;1;Exempt
50132539;Beautiful and Spacious 3BR next to Time Out Market;222211198;Leaseboa;Lisboa;Misericrdia;3.870.898;-91.446;Entire home/apt;103;2;0;;;13;257;0;80355/AL
50133003;VIGIA LIGHTHOUSE -Villa with Pool & Ocean view;74685349;Eduardo;Torres Vedras;A dos Cunhados e Maceira;3.914.741;-936.897;Entire home/apt;200;4;6;04.09.2021;Feb 81;1;292;6;107470/AL
50135049;Relax- Amazing Apartment in Lisbon City Center;404557200;Abu;Lisboa;Arroios;3.872.135;-913.838;Entire home/apt;49;2;3;08.08.2021;Feb 65;2;358;3;92130
50135823;Apartment (Private) Sao Jorge 2 in Central Lisbon;404557200;Abu;Lisboa;Arroios;3.872.179;-913.915;Entire home/apt;49;2;11;10.09.2021;Mai 50;2;360;11;80607/AL
50136207;Elegante T1 Vila Queirós, Lisboa. RC;356376213;Bruno;Lisboa;Arroios;3.872.377;-913.361;Entire home/apt;45;1;0;;;7;314;0;74340/AL
50136247;Beato HUB Residences | Digital Nomads & Families;404570833;Zeynep;Lisboa;Beato;3.873.334;-910.577;Entire home/apt;93;1;2;13.08.2021;0.76;6;337;2;113671/AL
50141641;Autocaravana Trigano Eurocamp;31107450;Zorilda;Lisboa;Arroios;3.872.344;-913.512;Entire home/apt;65;5;3;03.07.2021;Jan 88;2;336;3;Exempt
50142304;Cozy apt. 10 min. walking distance from downtown.;404641105;António;Lisboa;Santa Maria Maior;3.871.865;-913.496;Entire home/apt;80;3;0;;;1;87;0;76600/AL
50143330;GuestReady - Stunning Boho Retreat in Campolide w/ Terrace;402191311;GuestReady;Lisboa;Campolide;3.872.914;-916.342;Entire home/apt;95;2;10;04.07.2021;Mrz 19;110;332;10;119549/AL
50143726;Libest Amoreiras Garden 1 - CENTRAL & NEW;56201244;Libest;Lisboa;Santo Antnio;3.872.332;-915.576;Entire home/apt;91;2;4;25.08.2021;4;30;316;4;113303/AL
50144350;Suites Cascais;193262158;Natália;Cascais;Cascais e Estoril;3.870.736;-942.332;Private room;52;2;2;08.08.2021;Jan 43;1;172;2;103139/AL
50146368;Estrela Modern Flat @ Infante Santo;76223539;BnBird Homes;Lisboa;Estrela;38.711.193;-9.164.231;Entire home/apt;114;3;4;11.08.2021;4;84;334;4;116622/AL
50147881;Lisboa casa com vista;139997561;Anabela;Lisboa;Estrela;3.870.869;-915.475;Entire home/apt;180;2;0;;;6;267;0;32675/AL
50155334;Apartamento acolhedor T3 para sua família;404755040;Patrícia;Loures;Camarate, Unhos e Apelao;3.880.661;-912.219;Entire home/apt;80;7;0;;;1;365;0;Exempt
50155546;Lisbon Lovers;32708653;Carlos;Loures;Santa Iria de Azoia, So Joo da Talha e Bobadela;38.835.541;-9.089.266;Entire home/apt;25;7;3;01.08.2021;Jan 18;2;84;3;46754/AL
50156255;Beato HUB Residences | Digital Nomads & Families;404570833;Zeynep;Lisboa;Beato;3.873.468;-910.619;Entire home/apt;70;1;4;10.06.2021;Jan 52;6;322;4;113673/AL
50156287;Beato HUB Residences | Digital Nomads & Families;404570833;Zeynep;Lisboa;Beato;3.873.311;-910.762;Entire home/apt;84;1;1;14.06.2021;0.32;6;346;1;113672/AL
50162017;Ericeira Cozy & Blue apartment -families / groups;31572637;Ericeira;Mafra;Ericeira;389.644;-941.759;Entire home/apt;130;4;5;12.09.2021;Feb 88;12;22;5;89392/AL
50163318;Beato HUB Residences | Digital Nomads & Families;404570833;Zeynep;Lisboa;Beato;3.873.314;-910.572;Entire home/apt;65;1;4;30.06.2021;3.00;6;346;4;113674/AL
50163794;Cozy flat central Lisbon with terrific view;256836591;Ana;Lisboa;Arroios;3.873.308;-913.295;Entire home/apt;29;30;0;;;1;42;0;54678/AL
50163804;Beato HUB Residences | Digital Nomads & Families;404570833;Zeynep;Lisboa;Beato;387.325;-91.069;Entire home/apt;58;1;3;06.09.2021;0.99;6;332;3;113675/AL
50164204;Beato HUB Residences | Digital Nomads & Families;404570833;Zeynep;Lisboa;Beato;3.873.282;-910.722;Entire home/apt;54;1;3;02.09.2021;Jan 48;6;338;3;113708/AL
50164316;Luminous, spacious in a fantastic location;16494154;Pedro;Lisboa;Santa Maria Maior;3.871.238;-913.861;Entire home/apt;76;3;7;14.08.2021;7;1;4;7;Exempt
50166515;Dream Chiado StudioView&Location;403832256;Dream Chiado Apartments;Lisboa;Santa Maria Maior;3.870.939;-913.859;Entire home/apt;500;2;0;;;2;365;0;23049/AL
50167371;Room Private WC to rent in Oeiras (Paço de Arcos);96215527;Rita;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.870.299;-929.174;Private room;30;3;1;06.08.2021;0.71;1;165;1;Exempt
50167469;Dream Chiado Superior Studio View&Location;403832256;Dream Chiado Apartments;Lisboa;Santa Maria Maior;3.871.048;-913.839;Entire home/apt;600;2;0;;;2;365;0;23049/AL
50167860;Cais Sodré Modern & Chill;404878751;Angus & Joana;Lisboa;Misericrdia;3.870.974;-91.487;Entire home/apt;79;3;3;05.09.2021;Feb 50;1;270;3;104911/AL
50168787;Rossio Apartments Amazin Location;403837997;Rossio Apartments;Lisboa;Santa Maria Maior;3.871.339;-913.952;Entire home/apt;500;2;0;;;1;365;0;9367/AL
50170200;Casa no centro Histórico de Sacavém;361218016;Ramzi;Loures;Sacavm e Prior Velho;38.792.461;-9.108.226;Entire home/apt;48;3;0;;;2;337;0;42918/AL
50179522;House with one bedroom in Atalaia, with shared pool, enclosed garden and WiFi - 3 km from the beach;142946500;Loic, Estelle & Co;Lourinh;Lourinh e Atalaia;3.923.553;-93.175;Entire home/apt;163;1;0;;;2;364;0;103580/AL
50184738;Lisbon City House;26193925;Nuno;Lisboa;Alvalade;3.874.639;-91.327;Entire home/apt;300;2;8;15.07.2021;Feb 73;4;42;8;116403/AL
50186867;Suite-Próximo Aeroporto (1,5km) e P.Nações (2.5km;42518826;Andre;Lisboa;Olivais;38.774.323;-9.121.037;Private room;46;1;0;;;8;37;0;51230/AL
50187738;Quarto partilhado - Perto da Expo/aeroporto;42518826;Andre;Lisboa;Olivais;38.774.323;-9.121.037;Shared room;35;1;0;;;8;7;0;51230/AL
50187760;THE BACHELOR 204;241336047;Dawa;Lisboa;Arroios;3.872.544;-913.475;Private room;40;1;10;26.06.2021;Apr 48;7;105;10;17302
50187929;Sunset Village Apartment - Brisa Da Ericeira;94989189;Jessica;Mafra;Ericeira;3.896.955;-941.677;Entire home/apt;98;1;3;07.08.2021;0.91;3;359;3;116849/AL
50188570;Quarto com varanda perto aeroporto/P.nações;42518826;Andre;Lisboa;Olivais;3.877.372;-91.202;Shared room;38;1;1;16.06.2021;0.32;8;40;1;51230/AL
50188685;Quarto privado com terraço - Perto do Aeroporto;42518826;Andre;Lisboa;Olivais;3.877.362;-912.064;Shared room;41;1;0;;;8;39;0;51230/AL
50189612;Estúdio Madeira - Perto do Aeroporto e P.Nações;42518826;Andre;Loures;Sacavm e Prior Velho;38.794.315;-9.104.921;Private room;41;2;0;;;8;7;0;51369/AL
50195607;QUARTO PRIVADO E BONITO;168885323;Rómeo;Sintra;Agualva e Mira-Sintra;3.877.181;-928.435;Private room;35;3;2;17.08.2021;2;4;365;2;Exempt
50199060;GuestReady - Rustic Studio in Central Lisbon;402191311;GuestReady;Lisboa;Arroios;3.872.042;-913.854;Entire home/apt;30;2;11;26.06.2021;Mai 16;110;2;11;65377/AL
50204835;WAM Silver Coast Heights I;382811716;Natercia;Lourinh;Lourinh e Atalaia;3.925.415;-933.259;Entire home/apt;200;7;3;25.08.2021;Jan 50;4;365;3;4368
50204910;Raminhos House;195140646;Lisa'S Homes;Mafra;Ericeira;3.896.305;-939.489;Entire home/apt;250;3;1;28.08.2021;1;7;365;1;Exempt
50205533;CARVALHAL VILLA - Paraíso na Serra de Montejunto;34426187;Isabel;Cadaval;Vilar;3.919.116;-907.849;Entire home/apt;163;2;7;28.08.2021;Feb 56;1;360;7;117220/AL
50208388;ALTIDO Elegant Central 2-BR Apartment in Chiado;1756107;Altido;Lisboa;Misericrdia;3.870.985;-915.013;Entire home/apt;100;2;2;06.08.2021;2;145;361;2;42678/AL
50210311;Olala Ecuador Apartment;129000409;Olala Homes;Cascais;Cascais e Estoril;3.870.556;-943.081;Entire home/apt;68;1;5;15.08.2021;Jan 58;6;360;5;1116251
50210553;Casa da Praia;158483933;Luisa;Lourinh;Lourinh e Atalaia;392.631;-933.041;Private room;50;2;0;;;1;355;0;Exempt
50213585;Room Nice;405295739;Domenico;Lisboa;Penha de Frana;3.872.845;-912.338;Private room;30;1;1;13.08.2021;0.86;3;108;1;Exempt
50214308;Room 1 with balcony - Maria Alice's apartment;210722688;Filipa;Lisboa;Arroios;3.872.337;-913.257;Private room;21;4;2;29.08.2021;0.76;7;0;2;68898/AL
50221185;Nautilus House;195140646;Lisa'S Homes;Mafra;Ericeira;3.896.021;-941.698;Entire home/apt;70;3;8;05.08.2021;Feb 96;7;350;8;Exempt
50221953;Castelo 12 Balcony View - Apartments & Suites;402274905;Castelo;Lisboa;Santa Maria Maior;3.871.571;-913.306;Entire home/apt;45;2;12;19.07.2021;04. Apr;3;107;12;78486/AL
50227183;Príncipe Real Central Home;24122117;Paulo;Lisboa;Misericrdia;3.871.551;-915.174;Entire home/apt;69;2;3;23.08.2021;3;7;191;3;114575/AL
50227649;Da Silva Surf Lodge One;1659960;Daniel;Lourinh;Lourinh e Atalaia;3.927.439;-931.995;Entire home/apt;137;3;1;26.08.2021;1;38;356;1;8651/AL
50229571;O cantinho do Estoril;400020197;Cláudia;Cascais;Cascais e Estoril;3.870.281;-938.675;Entire home/apt;56;1;7;04.08.2021;Feb 19;4;1;7;117095/AL
50230674;ApartmentOne;269043590;Rosemary;Vila Franca De Xira;Vila Franca de Xira;3.895.663;-89.881;Entire home/apt;45;2;0;;;3;200;0;97336/AL
50234663;Cultural Heritage Home Design Garden View;402074474;Rui;Lisboa;Misericrdia;3.871.381;-914.791;Entire home/apt;120;2;0;;;1;362;0;Exempt
50241299;Apartment near the Beach!Cascais!;405601386;Sofia;Cascais;Cascais e Estoril;3.869.924;-941.912;Entire home/apt;80;3;4;23.08.2021;Jan 32;2;64;4;29350/AL
50241607;Prestige Ajuda Apartment;71962548;GT House;Lisboa;Ajuda;387.016;-920.102;Entire home/apt;83;1;1;11.08.2021;0.81;23;362;1;116673/AL
50243064;Nice flat, near Subway, town center, quite area!;261543757;João;Lisboa;Alvalade;3.875.118;-914.757;Entire home/apt;41;4;0;;;1;322;0;Exempt
50247165;Autocaravana Maria Victória;238288562;David;Odivelas;Ramada e Caneas;3.882.532;-922.361;Entire home/apt;65;3;0;;;1;361;0;Exempt
50252445;Quarto para 2 pessoas, Saldanha;58899339;Fernanda;Lisboa;Arroios;3.873.466;-914.385;Private room;30;2;7;01.09.2021;Mai 83;10;62;7;Exempt
50253159;Apartment with 6 bedrooms in Lisboa, with balcony and WiFi;159581264;Loic, Estelle & Co;Lisboa;Santa Maria Maior;3.871.916;-913.469;Entire home/apt;336;1;0;;;3;364;0;90269/AL
50254652;Quarto para 2 pessoas, Saldanha, Lisboa;58899339;Fernanda;Lisboa;Arroios;3.873.479;-914.386;Private room;30;2;3;23.08.2021;3;10;62;3;Exempt
50254965;Quarto para 2 pessoas, Saldanha, Lisboa;58899339;Fernanda;Lisboa;Avenidas Novas;3.873.665;-914.414;Private room;30;2;1;22.08.2021;1;10;62;1;Exempt
50255266;Quarto para 2 pessoas, Saldanha, Lisboa;58899339;Fernanda;Lisboa;Avenidas Novas;3.873.443;-914.548;Private room;30;2;1;20.08.2021;1;10;62;1;Exempt
50255377;Charming Studio at Quinta das Sobralas;2386307;Yara;Sintra;Rio de Mouro;3.876.748;-932.603;Entire home/apt;70;3;2;21.08.2021;Jan 40;1;333;2;100770/AL
50255644;Quarto para 1 pessoa, Saldanha, Lisboa;58899339;Fernanda;Lisboa;Avenidas Novas;387.361;-914.601;Private room;20;2;1;06.07.2021;0.41;10;62;1;Exempt
50256170;Casa Perestrello | Quarto6 | Jardim, Piscina e BBQ;9792325;Carlota;Torres Vedras;Dois Portos e Runa;3.903.699;-918.241;Private room;65;2;0;;;6;299;0;Exempt
50256665;Santa Catarina Cozy 3 Bedroom apartment;323555257;Diogo;Lisboa;Misericrdia;3.870.973;-914.638;Entire home/apt;115;2;5;01.09.2021;2.00;6;34;5;62009/AL
50259046;Quarto com WC privativo - Arrendamento mensal;264499398;Luzeiros Suites;Lisboa;Avenidas Novas;3.874.198;-914.659;Private room;20;30;1;01.09.2021;1;32;0;1;100844/AL
50260801;Castello 12 Balcony - Apartments & Suites;402274905;Castelo;Lisboa;Santa Maria Maior;3.871.572;-913.335;Entire home/apt;75;2;0;;;3;107;0;66222/AL
50260829;Santa Catarina 3 Bedroom Apartment with Balcony;323555257;Diogo;Lisboa;Misericrdia;3.870.939;-914.687;Entire home/apt;115;2;8;09.08.2021;Mai 58;6;234;8;62013/AL
50261267;Loft- 2 Rooms Charming apartment at Lisbon center;29344724;Fernando;Lisboa;Santa Maria Maior;387.126;-913.576;Entire home/apt;75;2;0;;;4;314;0;91602/AL
50264054;Charming Sunny Terrace / One bedroom Apartment;109682147;Skye;Lisboa;Arroios;3.872.401;-913.476;Entire home/apt;51;2;2;04.07.2021;01. Nov;3;170;2;38428/AL
50267290;Villa Octopus's Garden by ACasaDasViagens;170772126;Holidays In Ericeira;Mafra;Santo Isidoro;3.899.609;-941.301;Entire home/apt;155;1;0;;;28;303;0;117065/AL
50267693;APARTMENT SÉ WITH VIEW FOR THE RIVER I;254067735;D&C, Gest Invest Serviços ,;Lisboa;Santa Maria Maior;3.871.027;-913.272;Entire home/apt;107;2;3;29.08.2021;Jan 48;2;327;3;866608/AL
50267797;Cantinho da Cláudia;400020197;Cláudia;Cascais;Cascais e Estoril;3.870.158;-938.847;Entire home/apt;50;1;0;;;4;1;0;117095/AL
50274091;Central Loft - Alameda (New);323609764;Marcella & Thiago;Lisboa;Penha de Frana;38.731.861;-9.130.793;Entire home/apt;42;2;1;16.08.2021;0.94;9;96;1;104514/AL
50274626;Baixa bright 2 bedrooms FLAT, perfect gem!;17457001;Joana;Lisboa;Santa Maria Maior;3.871.213;-914.086;Entire home/apt;108;2;9;10.08.2021;04. Mrz;41;332;9;27297/AL
50274828;Casa Perestrello | Quarto5 | Jardim, Piscina e BBQ;9792325;Carlota;Torres Vedras;Dois Portos e Runa;3.903.813;-918.192;Private room;55;2;0;;;6;305;0;Exempt
50275255;Room 3- City Center;98229262;Welcome;Lisboa;Santa Maria Maior;3.871.258;-913.749;Private room;38;1;8;01.08.2021;4.00;21;55;8;12877/AL
50275834;Fiat Explorer Mr.Vancamper - The Adventure Begins!;233442821;David;Lisboa;Olivais;3.876.729;-912.886;Entire home/apt;174;4;0;;;5;348;0;Exempt
50275957;Charming Ericeira Beach Apartment | With pool;331391493;Alojoeste;Mafra;Ericeira;3.898.164;-941.328;Entire home/apt;118;2;1;01.08.2021;0.64;20;354;1;28378/AL
50276600;The Nomad Room - Lovely Villa w Pool, BBQ & Garden;9792325;Carlota;Torres Vedras;Dois Portos e Runa;3.903.628;-918.041;Private room;60;2;0;;;6;305;0;Exempt
