id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
393699;Heart of Lisbon!! Amazing room!!;1593947;Nuno;Lisboa;Santo Antnio;3.871.724;-914.755;Private room;30;6;149;15.07.2021;Jan 26;11;190;1;86359/AL
393700;Royal Prince House!Heart of Lisbon!;1593947;Nuno;Lisboa;Santo Antnio;3.871.693;-9.148;Entire home/apt;140;4;50;05.01.2019;0.43;11;190;0;86359/AL
395874;Sunny apartment with a river view;1165468;Nuno;Lisboa;Misericrdia;3.870.691;-914.846;Entire home/apt;45;3;175;24.11.2021;Jan 51;1;264;6;88259/AL
396204;Fantastic Sea View in Ericeira;1731572;Luis Pedro;Mafra;Ericeira;3.898.762;-941.653;Entire home/apt;100;3;66;15.10.2020;0.65;1;86;0;
403260;Alfama 2 | Terrace Lisboa Vida Boa;1654712;Susanna;Lisboa;So Vicente;3.871.337;-912.548;Entire home/apt;89;5;107;01.10.2019;0.95;6;220;0;4507/AL
403760;Alfama 1 | Terrace Lisboa Vida Boa;1654712;Susanna;Lisboa;So Vicente;3.871.337;-912.548;Entire home/apt;79;5;145;18.11.2021;Jan 24;6;262;1;4498/AL
405399;Lisbon Panorama I;1788136;Mário;Lisboa;So Vicente;3.871.904;-913.269;Entire home/apt;98;2;193;14.11.2021;Jan 93;4;346;8;13197/AL
411639;Alfama 3 | Terrace Lisboa Vida Boa;1654712;Susanna;Lisboa;So Vicente;3.871.337;-912.548;Entire home/apt;245;3;20;14.07.2018;0.18;6;169;0;
416929;A room at the República das bananas;2073678;Augusto;Lisboa;Arroios;387.338;-9.133;Private room;21;1;456;30.11.2021;4.00;2;280;26;62988/AL
417448;Cute and Cosy apartment in LISBON;2075804;Josie;Lisboa;Santo Antnio;3.871.956;-914.255;Entire home/apt;65;4;106;28.08.2020;0.91;1;0;0;56942/AL.
418945;Nice view over Tagus River @ Lisboa;2083563;Manuel;Lisboa;Belm;3.871.156;-921.046;Private room;110;1;2;10.07.2016;0.02;3;0;0;
422485;Beautiful & Spacious Principe Real;1928060;China;Lisboa;Misericrdia;3.871.324;-915.105;Entire home/apt;120;2;84;07.11.2018;0.73;2;0;0;
424175;Charming  Bed & Breakfast;2108826;Maria;Cascais;Cascais e Estoril;3.870.779;-939.326;Private room;50;1;136;27.11.2021;Jan 19;2;365;15;47660/AL
424664;Lavanda House Swimming pool Garden;815805;Catarina;Cadaval;Cadaval e Pro Moniz;3.923.805;-912.181;Entire home/apt;65;3;74;18.11.2021;0.66;3;323;12;41833/AL
427653;Loft - Downtown / Castle - historic;2125391;Nuno;Lisboa;Santa Maria Maior;3.871.147;-913.382;Entire home/apt;41;3;141;16.03.2020;Jan 25;2;306;0;7679/AL
428784;Great apartment in the Old Town II;914126;Martin;Lisboa;Santa Maria Maior;3.871.296;-91.363;Entire home/apt;126;2;63;23.11.2021;0.63;16;327;8;114240/AL
428785;Great apartment in the Old Town;914126;Martin;Lisboa;Santa Maria Maior;387.129;-913.817;Entire home/apt;109;2;144;20.11.2021;Jan 39;16;348;8;114239/AL
429865;Chalet with swimming pool in Sintra;2136909;Pedro;Sintra;Colares;3.880.579;-94.721;Entire home/apt;75;2;220;15.11.2021;Jan 95;4;314;13;17354/AL
436190;Calm house with pool in Sintra;2136909;Pedro;Sintra;Colares;3.880.601;-947.216;Entire home/apt;75;2;143;15.11.2021;Jan 42;4;308;9;17354/AL
438431;Guest House Graça Castle. By Alfama;2101702;João;Lisboa;So Vicente;3.871.359;-912.974;Entire home/apt;60;4;373;01.12.2021;Mrz 24;13;69;20;9480/AL
439888;FeelingLisbon Chiado - Authenticity;2068065;Vanda;Lisboa;Misericrdia;3.871.291;-914.926;Entire home/apt;80;3;4;15.06.2021;0.04;17;362;1;78141/AL
441671;Villa Azenhas do Mar;2194932;João;Sintra;Colares;3.883.733;-945.994;Entire home/apt;560;5;3;30.08.2018;0.07;1;332;0;555237/AL
444996;Charming room for Lisbon lovers;2211068;Rui;Lisboa;Misericrdia;3.871.441;-914.908;Private room;40;3;279;05.12.2021;Feb 57;1;32;12;18541/AL
447832;Your home in Bairro Alto;2223892;Teresa + Andy;Lisboa;Misericrdia;3.871.109;-914.715;Entire home/apt;67;3;595;08.12.2021;05. Sep;1;219;44;21830/AL
449080;Mouraria I, Eco-duplex&french balcony&smart access;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.579;-913.382;Entire home/apt;33;2;187;23.11.2021;Jan 60;12;343;37;28085/AL
449923;Estúdio11 Estoril - Piscina e Tenis;758277;Margarida;Cascais;Cascais e Estoril;3.870.916;-940.665;Entire home/apt;55;3;46;24.10.2021;0.40;2;342;5;37507/AL
451351;LV Premier Baixa CN1- AC, elevator, central, views;181902;Jose Luz;Lisboa;Santa Maria Maior;3.870.984;-913.632;Entire home/apt;140;1;141;25.11.2021;Jan 31;18;269;11;8958/AL
453093;Villa Oasis, beach village retreat;2251214;Horacio;Lourinh;Lourinh e Atalaia;392.699;-933.172;Entire home/apt;90;5;6;17.07.2020;0.05;1;176;0;7260/AL
453233;Apartment in historic city  center - Alfama Julia;2252054;Giuseppe;Lisboa;Santa Maria Maior;3.871.199;-912.798;Entire home/apt;65;2;322;16.03.2020;Feb 78;2;342;0;19529/AL
454217;Alfama IV, historic  studio & smart check-in;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.186;-912.859;Entire home/apt;27;2;202;24.11.2021;Jan 74;12;335;22;28203/AL
454267;Sao Vicente I, Eco-penthouse,best view in Lisbon!;2229758;Ulrik;Lisboa;So Vicente;387.143;-913.059;Entire home/apt;33;2;186;25.11.2021;Jan 77;12;325;37;28089/AL
454298;Alfama III, studio,french balcony & smart check-in;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.191;-912.864;Entire home/apt;31;2;225;20.11.2021;Jan 97;12;297;44;23796/AL
454306;Alfama II, eco-penthouse with french balcony;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.189;-912.867;Entire home/apt;28;2;206;22.11.2021;Jan 97;12;337;33;28202/AL
454328;Alfama I, eco-penthouse with view & french balcony;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.189;-912.867;Entire home/apt;33;2;229;20.11.2021;02. Jan;12;349;32;28201/AL
455053;Lisbonne la belle;2103745;Sandra;Lisboa;Avenidas Novas;3.872.791;-915.709;Private room;40;2;26;02.11.2021;0.46;1;365;2;
460877;Stunning Sintra Mountain Property;2290926;Ana;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.187;-939.384;Entire home/apt;300;4;25;09.11.2021;0.24;1;20;2;
464021;A Casa e o Mundo, peaceful to stay;2199291;Rosário;Cascais;Cascais e Estoril;3.869.792;-94.225;Private room;40;2;42;19.11.2021;0.36;1;238;1;9,996E+12
472183;Estúdio low cost /sleeps 4 /free parking zone;2341627;Elsa;Lisboa;Belm;3.869.735;-919.489;Entire home/apt;69;7;115;22.10.2019;01. Feb;4;146;0;5060/AL
473272;Great room near the beach -Ericeira;2346772;Diogo;Mafra;Ericeira;3.895.778;-940.431;Private room;43;2;0;;;1;365;0;
473519;Quarto com charme em Algés, perto da cidade;940404;Alice;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;387.056;-923.021;Private room;25;2;30;26.07.2019;0.55;1;1;0;496571
474818;CASTELO, ALFAMA - CASA MENINO DEUS    ( 53816/AL );2353669;Jorge;Lisboa;Santa Maria Maior;3.871.284;-913.085;Entire home/apt;49;2;397;28.11.2021;Mrz 68;1;308;24;53816/AL
478989;GreatStay Fanqueiros 5;862470;Great Stay;Lisboa;Santa Maria Maior;3.871.135;-913.616;Private room;60;1;85;15.08.2020;0.73;12;0;0;35089/AL
479093;Excellent family home, come visit!;2372961;Ekk;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.876.467;-936.206;Private room;100;1;0;;;1;365;0;
479691;Casa do Bairro @ Bairro Alto Lisbon   34211/AL;2376032;Dulce;Lisboa;Misericrdia;3.871.403;-914.551;Entire home/apt;60;1;191;28.11.2021;Jan 65;1;346;5;
483897;Entrecampos Apartment;2381723;Renata;Lisboa;Avenidas Novas;3.874.524;-914.776;Entire home/apt;40;2;206;31.05.2021;Jan 81;2;106;7;31317/AL
484157;Casa na Bica;2396948;José;Lisboa;Misericrdia;3.870.962;-914.739;Entire home/apt;65;2;147;24.10.2018;Jan 27;1;311;0;11729/AL
486291;Casa do Largo - 2br Alfama Castelo;1725290;Carla;Lisboa;So Vicente;3.871.354;-91.291;Entire home/apt;50;2;311;02.01.2021;Feb 75;1;222;1;34308/AL
487394;Bright & cozy apartment in Alfama;2412046;Pedro;Lisboa;Santa Maria Maior;3.871.259;-912.912;Entire home/apt;45;5;320;24.11.2021;Feb 78;1;111;16;24017/AL
487633;Charming Apartment Mouraria Castelo;2412924;Michela;Lisboa;Santa Maria Maior;3.871.376;-91.364;Entire home/apt;58;3;371;05.12.2021;Mrz 24;1;262;24;1368/AL
488241;Quiet and Warm Historic Alfama with A/C (TRV2);2396258;Fatima, Paula And Eduardo;Lisboa;Santa Maria Maior;3.871.252;-91.245;Entire home/apt;141;2;36;27.08.2021;0.37;15;350;3;2819/AL
488694;Travessa III - glamour in Lisbon's historic center;2396258;Fatima, Paula And Eduardo;Lisboa;Santa Maria Maior;3.871.276;-912.469;Entire home/apt;141;2;48;09.11.2021;0.41;15;272;3;10212/AL
489178;"Alfama Lisbon-""Windows to the Sun""";727771;Susana;Lisboa;Santa Maria Maior;3.871.214;-912.936;Entire home/apt;60;4;328;13.09.2021;Feb 84;9;233;17;40032/AL.
489804;Sunny terrace in Graça. Ideal for families;277909;Virginie;Lisboa;Arroios;3.872.067;-913.524;Entire home/apt;65;3;82;01.11.2020;0.88;1;127;0;580859
493274;The Flat with The View.;2437170;Bruno;Lisboa;So Vicente;3.872.068;-913.157;Entire home/apt;96;2;527;06.12.2021;Apr 64;1;190;26;7617/AL
493438;CENTRAL 2 BED APT - Very cozy and typical!;2437658;Cristina;Lisboa;Penha de Frana;3.873.067;-913.103;Entire home/apt;73;3;40;29.02.2020;0.57;1;0;0;
495237;Amazing Terraces in Alfama;2446180;Chiho & Nuno;Lisboa;So Vicente;387.144;-912.395;Entire home/apt;120;4;309;28.03.2021;Feb 69;11;0;1;53906/AL
495936;Massamá , Aeroporto Serra e Mar;2449050;Henrique;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.870.824;-927.797;Private room;45;1;0;;;1;365;0;
496725;Among the gorse and the breeze;2453228;Claire;Sintra;So Joo das Lampas e Terrugem;388.475;-945.225;Entire home/apt;55;3;130;30.11.2021;Jan 51;4;153;14;10254/AL
496744;Enjoy Nature and Culture in Sintra;2453228;Claire;Sintra;So Joo das Lampas e Terrugem;3.884.858;-945.321;Entire home/apt;60;5;33;29.08.2021;0.29;4;105;3;10254/AL
497424;Alfama Apartment - Feel at Home;2455881;Fabien & Marcia;Lisboa;Santa Maria Maior;3.871.066;-912.902;Entire home/apt;50;2;278;21.11.2021;Feb 46;1;245;21;80380/AL
500107;Santa Catarina, Lisbon Details;780618;Alexandre And Carolina;Lisboa;Misericrdia;3.871.133;-914.796;Entire home/apt;60;4;421;19.11.2021;Mrz 65;4;169;26;24149/AL
500840;Lisboa Special Prices!;1121762;Silvia;Lisboa;Santa Maria Maior;387.126;-912.791;Entire home/apt;40;2;319;22.09.2021;Feb 80;2;341;23;84722/AL
502180;Bairro Alto apartment;218778;José;Lisboa;Misericrdia;3.871.304;-914.684;Entire home/apt;65;2;24;07.11.2021;0.21;6;350;4;
505372;Nice room, nice family, nice view;2491484;Armando;Lisboa;Alvalade;3.875.377;-914.852;Private room;35;1;5;10.08.2016;0.05;1;0;0;
505847;Great apartment in the Old Town III with terrace;914126;Martin;Lisboa;Santa Maria Maior;3.871.091;-913.784;Entire home/apt;120;2;72;04.11.2021;0.68;16;311;9;29852/AL
506047;BAIRRO ALTO Ap (Free Pocket Wi-Fi);2494477;Paulo;Lisboa;Misericrdia;3.871.361;-914.689;Entire home/apt;69;3;207;17.11.2021;Jan 79;3;357;15;18534/AL
514936;DAHOUSE LUXURY VILLA COLIVING & COWORKING RESIDENC;643762;Dahouse;Cascais;Alcabideche;3.873.282;-939.581;Private room;133;6;1;01.08.2013;0.01;2;364;0;
515794;Look this very nice double room;879007;José Carlos;Torres Vedras;Ramalhal;3.913.337;-923.616;Private room;58;1;0;;;1;365;0;
516019;Lisbon's Castle Apartment;2541409;Gonçalo;Lisboa;Santa Maria Maior;38.712.807;-9.132.227;Entire home/apt;89;3;4;18.03.2016;0.05;1;365;0;
526914;Tranquilidade em Lisboa / Lisbon Tranquility;2589476;Rui;Lisboa;Ajuda;3.870.846;-919.649;Private room;49;1;270;22.11.2021;Feb 68;1;365;33;49585/AL
528641;Lisbon Tejo Apartment Best Location and River View;2414871;Carla;Lisboa;Misericrdia;387.074;-914.209;Entire home/apt;180;3;279;28.06.2021;Feb 45;1;282;3;83492/AL
528892;Casa do Jardim - a lovely corner!!!;763034;Eduardo;Mafra;Igreja Nova e Cheleiros;3.889.013;-931.186;Entire home/apt;60;2;44;11.09.2020;0.41;5;223;0;65979/AL
531992;Casa da Azenha in Sintra Hills;2613954;Susana;Sintra;Colares;38.793.427;-9.456.393;Entire home/apt;55;3;57;21.09.2021;0.50;2;0;1;69049/AL
535226;ALMIRANTE77 now with double glazing;2372087;Albertino;Lisboa;Arroios;3.872.735;-913.494;Entire home/apt;173;3;25;01.01.2020;0.22;58;310;0;917/AL
536725;Spacious apartment Lisbon center;2636342;Francisca;Lisboa;Misericrdia;3.870.786;-914.346;Entire home/apt;69;2;73;17.03.2020;0.70;1;126;0;1282/AL
537107;Great Apartment in the Old Town IV;914126;Martin;Lisboa;Santa Maria Maior;3.871.127;-913.762;Entire home/apt;146;2;87;31.10.2021;0.76;16;254;12;4538/AL
538667;Studio Santa Catarina (68m2);2643430;Ana;Lisboa;Misericrdia;3.871.052;-914.874;Entire home/apt;53;15;12;01.10.2021;0.13;1;289;1;
539896;Lovely Garden Annex Cascais Sintra;2652477;Maria Antónia;Sintra;Rio de Mouro;3.875.879;-935.783;Entire home/apt;55;2;187;12.09.2020;Jan 63;1;343;0;
540190;Lisbon Panorama II;1788136;Mário;Lisboa;So Vicente;3.871.927;-913.293;Entire home/apt;84;2;180;08.11.2021;Jan 60;4;350;4;13197/AL
543049;BAIRRO ALTO - BICA Central Spacious Bright;1029524;Luis;Lisboa;Misericrdia;3.871.033;-914.651;Entire home/apt;75;3;247;04.12.2021;Feb 20;17;342;27;450/AL
543783;Tram 28: Perfect View over Alfama!;901710;André, Ricardo & Luís;Lisboa;Santa Maria Maior;3.871.046;-913.134;Entire home/apt;69;2;399;29.11.2021;Mrz 52;2;348;45;8027/AL
544784;Quarto de Clara;2678906;Clara;Lisboa;Santa Maria Maior;3.871.656;-913.428;Entire home/apt;70;15;44;30.09.2021;0.55;1;0;1;47121AL
547502;Spacious with amazing seafront view @ ocean side;2691427;Anabela;Cascais;Cascais e Estoril;3.869.392;-937.232;Entire home/apt;80;4;85;25.08.2021;0.84;1;127;4;51174
548153;Casa da Palmeira;2694626;María Cristina;Cascais;Cascais e Estoril;3.869.266;-942.522;Entire home/apt;714;3;18;27.10.2021;0.42;1;362;3;
551697;Beautiful Guesthouse by the beach;2711241;Susanna;Sintra;Colares;388.218;-94.704;Private room;65;2;33;13.10.2021;0.29;2;342;8;9908/AL
553492;Have a nice stay!;2720064;Manuela;Torres Vedras;S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces;3.910.096;-928.196;Entire home/apt;52;3;27;13.11.2020;0.42;2;353;0;33451/AL
555172;Bairro Alto /Bica Vista  Rio Tejo;2727077;Daniel;Lisboa;Misericrdia;3.870.854;-914.574;Entire home/apt;40;1;543;20.09.2020;Apr 77;2;0;0;9026/AL
555230;Lisbon Apartment-  Amazing Views;2727077;Daniel;Lisboa;Santa Maria Maior;387.157;-913.237;Entire home/apt;45;1;321;26.07.2020;Feb 81;2;1;0;9074/AL
555321;Chiado, prime minister gardens flat;176410;S.;Lisboa;Misericrdia;3.870.807;-914.342;Entire home/apt;54;1;338;11.12.2020;Feb 94;6;0;1;50054/AL
557764;Lovely & Cozy with Amazing View & Central Location;2742343;André;Lisboa;Arroios;387.162;-913.928;Entire home/apt;70;2;152;16.09.2021;Jan 35;2;215;1;5807/AL
558363;Lisbon City Break NEW apartment!;2745833;Alexandra;Lisboa;Avenidas Novas;387.437;-914.895;Entire home/apt;69;5;54;29.01.2020;0.54;1;222;0;
558523;Giestal Tejo;2746396;Maria;Lisboa;Alcntara;3.870.235;-918.972;Private room;25;2;130;24.02.2020;Jan 35;1;0;0;
559455;Beautiful apartment BAIRRO ALTO 22;136230;David;Lisboa;Misericrdia;3.870.984;-914.977;Entire home/apt;45;1;127;22.02.2020;01. Dez;8;268;0;80237/AL
560526;Central and nice ensuite bedroom;2756485;Lu;Lisboa;Avenidas Novas;3.873.986;-914.997;Private room;41;2;14;02.11.2021;0.32;1;353;1;
564050;Apartment in historical Alfama;2773320;Pedro;Lisboa;Santa Maria Maior;3.871.315;-912.436;Entire home/apt;42;2;319;28.11.2021;Feb 83;1;335;16;5633/AL
564265;House in Ericeira's historic center;2774672;Herwig;Mafra;Ericeira;389.671;-941.833;Entire home/apt;130;5;35;25.10.2021;0.31;9;299;4;12301/AL
568655;Charmoso Apartamento com terraço em Alfama;5691663;Alexandra, Pedro;Lisboa;Santa Maria Maior;3.871.255;-912.677;Entire home/apt;61;2;150;29.11.2021;Jan 34;65;322;26;1411/AL
571283;Cascais Guincho - 4+1 Guests - 80m2 w/ balcony;2811099;André;Cascais;Cascais e Estoril;3.870.604;-944.587;Entire home/apt;60;5;5;22.08.2019;0.04;1;351;0;
573313;Casa de Malvar apto local agradavel;2820083;Sylvia;Lisboa;Benfica;3.874.337;-919.598;Entire home/apt;65;3;17;21.08.2019;0.15;2;4;0;3384AL
574799;Central Single Bedroom, Camões awaits you!;2511568;Diogo;Lisboa;Misericrdia;3.871.051;-914.245;Private room;55;3;56;18.07.2016;0.49;2;191;0;
575709;Rossio Deluxe downton;713828;Ana Paula;Lisboa;Arroios;3.871.696;-91.384;Entire home/apt;130;2;8;02.01.2020;0.18;2;0;0;45153/AL
578080;Charming flat in centre of Cascais Old Town;2723052;Guilherme;Cascais;Cascais e Estoril;3.869.778;-942.152;Entire home/apt;150;5;20;30.11.2021;0.20;1;312;6;49126/AL
579469;Gulbenkian Apartment;2381723;Renata;Lisboa;Avenidas Novas;3.873.708;-914.621;Entire home/apt;56;3;243;14.11.2021;Feb 34;2;46;4;24086/AL
579988;Yellow House-Relax for big families;2127831;Paulo;Sintra;Colares;3.880.897;-945.219;Entire home/apt;224;2;115;20.11.2021;Jan 23;1;259;17;8418/AL
581169;Private room, great flat in center!;515924;Joel;Lisboa;Santo Antnio;3.872.016;-914.376;Private room;28;6;13;17.01.2020;0.11;9;254;0;
585175;BAIRRO ALTO Std (Free Pocket Wi-Fi);2494477;Paulo;Lisboa;Misericrdia;3.871.176;-914.704;Entire home/apt;59;3;177;08.11.2021;Jan 58;3;365;10;18532/AL
585285;ChezChaouen~Lovely well located Ap. Bairro Alto;2884698;Patrícia;Lisboa;Misericrdia;3.871.322;-91.471;Entire home/apt;50;2;142;29.08.2021;Jan 42;1;8;13;14724/AL
593624;LIVERPOOL ANTIC;2372087;Albertino;Lisboa;Arroios;3.872.833;-91.337;Entire home/apt;241;3;39;27.06.2021;0.46;58;346;2;75683/AL
594877;Apartment with private garden and wifi in Lisbon.;2939406;Inês;Lisboa;Santo Antnio;3.872.344;-914.339;Entire home/apt;42;5;76;29.11.2021;Jan 21;1;344;15;13521/AL
596705;Very Central in Alfama - Lisbon from the Past;727771;Susana;Lisboa;Santa Maria Maior;3.871.212;-912.934;Entire home/apt;52;3;384;29.11.2021;Mrz 38;9;339;27;36954/AL
597325;The house on the hill;317313;Miguel;Lisboa;Santa Maria Maior;3.871.307;-913.493;Entire home/apt;85;3;21;03.11.2021;0.21;1;363;1;
599406;Sunny double room+WiFi+Kitchen+Free Parking;507901;Ana E Lucien;Lisboa;Alvalade;3.874.942;-913.141;Private room;30;5;27;22.10.2021;0.32;7;340;2;34018/AL
600565;LisbonCore Apartment I in Bairro Alto, Chiado;2971040;Estela;Lisboa;Misericrdia;3.871.158;-914.377;Entire home/apt;70;2;118;08.10.2021;01. Apr;10;345;12;3131/AL
601241;Old Cascais Central Charming Attic;2023076;Pedro;Cascais;Cascais e Estoril;3.870.019;-942.391;Entire home/apt;60;3;75;25.10.2021;0.71;3;247;8;
603477;T1 in the center of Lisbon Homely;2987411;Vera;Lisboa;Areeiro;3.873.866;-913.047;Private room;84;30;0;;;1;365;0;
604554;Casa Nino III - Miradouro do Adamastor;3812367;Nino;Lisboa;Misericrdia;3.870.952;-915.025;Entire home/apt;44;2;341;04.12.2021;03. Jan;2;29;23;88042/AL
605995;Wonderful apartment 11km from Lisbon;2602745;Barbara & Fernando;Amadora;Falagueira-Venda Nova;3.876.352;-922.963;Entire home/apt;50;7;8;19.05.2018;0.07;1;173;0;
607083;Principe Real Garden Apartment;7547027;Maria;Lisboa;Misericrdia;3.871.175;-91.441;Entire home/apt;50;3;104;04.10.2021;0.92;3;333;8;25927/AL
607621;Principe Real duplex Apartment;7547027;Maria;Lisboa;Misericrdia;3.871.509;-914.644;Entire home/apt;50;3;58;10.09.2021;0.52;3;256;3;25926
608322;BAIRRO ALTO APARTMENT;3015120;João;Lisboa;Misericrdia;3.871.101;-914.516;Entire home/apt;76;3;187;07.09.2020;Jan 65;1;110;0;18393/AL
608573;simpatico apartamento muito central;1779418;Teresa;Lisboa;Estrela;3.871.241;-916.864;Entire home/apt;50;2;120;07.03.2020;Jan 48;2;365;0;28694/AL
610771;Casa Nino II  - Miradouro do Adamastor;3812367;Nino;Lisboa;Misericrdia;3.870.953;-915.028;Entire home/apt;46;2;327;29.11.2021;Feb 91;2;47;18;89759/AL
612831;House of Maps : Downtown Lisbon;3033288;Pedro;Lisboa;Santa Maria Maior;3.871.386;-913.664;Entire home/apt;60;2;354;14.08.2020;03. Dez;2;99;0;81782/AL
612917;Studio for 1-2 City Center - Rossio;3025319;João;Lisboa;Arroios;3.871.697;-913.987;Entire home/apt;32;3;295;19.11.2021;Feb 61;2;1;18;
619755;Cascais: modern/renovated apartment;3071136;Daniel;Cascais;Cascais e Estoril;38.701;-943.206;Entire home/apt;65;4;50;14.11.2021;0.44;1;354;5;55952/AL
625871;Large  studio in best neighbourhood;1416183;Fadoflats;Lisboa;Santa Maria Maior;3.871.294;-914.233;Entire home/apt;88;2;79;24.02.2020;0.70;13;157;0;15662/AL
629209;Charming  flat with killer views;3125722;Sabine;Lisboa;Misericrdia;3.871.101;-915.092;Entire home/apt;49;2;139;18.11.2021;Jan 36;1;81;9;
634959;IN CASCAIS near the centre holidays;3163158;Ana;Cascais;Cascais e Estoril;3.870.739;-942.363;Private room;200;3;0;;;1;365;0;
635040;Casa do Jasmim - Vila de Sintra;3163622;Beatriz;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.044;-9.393;Entire home/apt;65;3;90;17.02.2020;0.80;1;270;0;11878/AL
640801;Charming apartment in Bairro Alto;3200138;Maria;Lisboa;Misericrdia;3.871.246;-914.655;Entire home/apt;57;4;223;22.08.2021;Jan 97;1;209;6;7271/AL
641703;Perto do Guincho - Ideal para pessoas desportivas;3196813;Ana;Cascais;Cascais e Estoril;387.331;-944.911;Private room;30;1;77;19.10.2020;0.69;1;191;0;103197/AL
643201;Clean & Safe Standard Studio 18528/AL;3215946;Amalia Studios;Lisboa;Arroios;387.171;-913.787;Entire home/apt;59;30;25;22.04.2019;0.22;6;0;0;18528/AL
643412;Flat for mid-lenght stay, 14270/AL;3215946;Amalia Studios;Lisboa;Arroios;387.327;-913.407;Entire home/apt;40;30;47;02.01.2020;0.42;6;1;0;14270/AL
643914;WONDERFULL APT PACO DE ARCOS BEACH;2372087;Albertino;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.869.555;-929.309;Entire home/apt;96;3;20;02.09.2021;0.20;58;254;4;7408/AL
643954;Bela Vista à Graça + Parking;3221454;Ana Isabel;Lisboa;So Vicente;3.871.927;-913.033;Entire home/apt;120;1;2;02.09.2017;0.02;1;364;0;64383
